High,Low,Open,Close,Volume,Adj Close
79.44000244140625,78.72000122070312,78.83999633789062,78.83000183105469,2667400.0,76.54256439208984
79.41000366210938,78.55000305175781,78.9800033569336,79.05000305175781,2182400.0,76.75617980957031
79.27999877929688,78.69000244140625,79.02999877929688,79.25,1604100.0,76.95037078857422
79.47000122070312,78.68000030517578,79.43000030517578,79.11000061035156,2177800.0,76.8144302368164
79.87999725341797,78.91999816894531,78.94999694824219,79.58000183105469,2363200.0,77.27080535888672
80.69000244140625,79.80000305175781,79.94000244140625,80.31999969482422,3246700.0,77.98931121826172
80.86000061035156,80.0,80.12999725341797,80.63999938964844,3149500.0,78.30004119873047
80.55999755859375,79.66999816894531,80.55000305175781,80.20999908447266,2482900.0,77.88251495361328
80.08000183105469,78.81999969482422,80.05000305175781,79.41999816894531,4793100.0,77.11544036865234
80.70999908447266,79.7300033569336,79.80999755859375,80.6500015258789,2503800.0,78.30974578857422
81.54000091552734,80.9800033569336,81.29000091552734,81.30999755859375,4628200.0,78.9505844116211
82.16000366210938,81.33999633789062,81.51000213623047,81.44000244140625,3786000.0,79.07682037353516
81.44999694824219,80.79000091552734,81.41000366210938,81.06999969482422,2757900.0,78.7175521850586
82.12999725341797,81.02999877929688,81.76000213623047,81.26000213623047,2499500.0,78.90205383300781
81.44999694824219,80.86000061035156,81.05000305175781,81.37999725341797,2117400.0,79.01854705810547
81.20999908447266,80.69999694824219,80.8499984741211,81.13999938964844,1906800.0,78.78553771972656
81.66999816894531,81.0,81.2300033569336,81.11000061035156,1790800.0,78.75639343261719
80.83999633789062,80.2300033569336,80.6500015258789,80.6500015258789,2444800.0,78.30974578857422
80.98999786376953,80.37999725341797,80.4800033569336,80.48999786376953,2141700.0,78.15438079833984
81.12000274658203,80.5,81.0,80.91999816894531,2862200.0,78.5719223022461
80.80000305175781,80.31999969482422,80.80000305175781,80.55999755859375,2830900.0,78.22235107421875
80.98999786376953,80.41000366210938,80.91999816894531,80.70999908447266,1920200.0,78.36800384521484
80.87999725341797,79.73999786376953,80.44000244140625,80.27999877929688,2706100.0,77.95048522949219
80.37000274658203,79.56999969482422,80.30999755859375,79.8499984741211,2170700.0,77.53295135498047
80.22000122070312,79.62999725341797,80.11000061035156,80.04000091552734,2226800.0,77.71745300292969
82.22000122070312,80.44000244140625,80.44999694824219,82.04000091552734,9387400.0,79.65940856933594
82.48999786376953,81.81999969482422,82.06999969482422,81.97000122070312,2887700.0,79.59144592285156
82.5199966430664,82.11000061035156,82.20999908447266,82.33999633789062,1911400.0,79.9507064819336
82.27999877929688,81.70999908447266,82.20999908447266,81.80999755859375,1026700.0,79.43608093261719
82.06999969482422,80.77999877929688,82.05999755859375,80.9000015258789,2714600.0,78.55249786376953
80.58000183105469,79.73999786376953,80.16999816894531,80.56999969482422,3181200.0,78.23207092285156
81.51000213623047,80.86000061035156,80.95999908447266,81.19999694824219,5287300.0,78.84378051757812
81.70999908447266,81.12999725341797,81.45999908447266,81.47000122070312,3016100.0,79.10595703125
82.94999694824219,82.2699966430664,82.29000091552734,82.61000061035156,4987300.0,80.21286010742188
82.69999694824219,82.3499984741211,82.52999877929688,82.38999938964844,3193200.0,79.999267578125
