Date,Open,High,Low,Close,Adj Close,Volume,MEAN,%Change,Log%Chang,Variance,Stdev,Volitility (w/ 21days),Sharpe Ratio,,
2020-01-21,4.75,4.75,4.55,4.59,4.59,3532100,76.62,0.006578947368421,0.006557400546159,0.015358279324675,0.12392852506455,0.567911846872535,0.467188215240721,,
2020-01-22,4.55,4.64,4.46,4.56,4.56,2627500,76.78,-0.012987012987013,-0.013072081567353,0.01539379723257,0.124071742280705,0.568568150606383,-1.03891280999089,,
2020-01-23,4.55,4.64,4.46,4.62,4.62,1880200,76.95,0.069444444444444,0.067139302837629,0.015429969667976,0.12421742900244,0.569235771036485,5.13149710341597,,
2020-01-24,4.64,4.64,4.25,4.32,4.32,4163600,77.12,0.009345794392523,0.009302392662314,0.015452822217264,0.124309381050924,0.569657148258967,0.682326186078608,,
2020-01-27,4.20,4.35,4.16,4.28,4.28,2122500,77.30,0.016627078384798,0.016490361899416,0.015488584395633,0.124453141365066,0.570315940780456,1.23955443400544,,
2020-01-28,4.30,4.30,4.18,4.21,4.21,2144900,77.47,0.019370460048426,0.019185240721349,0.015523772980655,0.124594433987456,0.570963424917697,1.45119869068787,,
2020-01-29,4.22,4.32,4.13,4.13,4.13,1552600,77.64,0.05089058524173,0.049637981091772,0.015558779475607,0.124734836656033,0.571606830774222,3.81892371167365,,
2020-01-30,4.10,4.12,3.88,3.93,3.93,3006500,77.81,0.0234375,0.023167059281534,0.015587650386478,0.124850512159455,0.572136922524708,1.76777871604845,,
2020-01-31,3.91,3.94,3.83,3.84,3.84,2891700,77.99,-0.027848101265823,-0.028243212313395,0.015622373443754,0.124989493333454,0.572773814274729,-2.23760860667509,,
2020-02-03,3.88,3.98,3.85,3.95,3.95,2025600,78.17,-0.02948402948403,-0.029927420541473,0.015658868744862,0.125135401645025,0.57344245015703,-2.37420307358672,,
2020-02-04,4.03,4.25,3.97,4.07,4.07,3563100,78.34,-0.026315789473684,-0.026668247082161,0.01569537267616,0.125281174468313,0.574110465154014,-2.12412753826236,,
2020-02-05,4.15,4.41,4.14,4.18,4.18,2641700,78.52,0.009661835748792,0.009615458699442,0.015732350108272,0.125428665416927,0.574786353590358,0.720224311068016,,
2020-02-06,4.20,4.30,4.14,4.14,4.14,1510300,78.70,0.086614173228346,0.083066598698613,0.015769425766734,0.125576374237889,0.575463240443229,6.50256478901116,,
2020-02-07,4.11,4.13,3.77,3.81,3.81,2742300,78.88,-0.032994923857868,-0.033551534171233,0.015786989806227,0.125646288469764,0.57578362770295,-2.68124560217008,,
2020-02-10,3.85,4.10,3.74,3.94,3.94,2777000,79.06,-0.019900497512438,-0.020101179321087,0.015823779036603,0.12579260326666,0.576454126335019,-1.62389119744848,,
2020-02-11,3.98,4.24,3.95,4.02,4.02,3415000,79.24,-0.040572792362769,-0.041418831303117,0.015861895527206,0.125944017433166,0.577147993214321,-3.31673537028332,,
2020-02-12,4.13,4.51,4.07,4.19,4.19,4820600,79.42,0.019464720194647,0.019277705425903,0.015897948222339,0.126087066039063,0.577803524278901,1.49648780271797,,
2020-02-13,4.12,4.26,4.07,4.11,4.11,2081700,79.61,0.022388059701493,0.022141125877214,0.015934759652807,0.126232957870783,0.578472084641034,1.72799359416912,,
2020-02-14,4.11,4.19,4.02,4.02,4.02,1582700,79.79,-0.009852216748768,-0.009901070982712,0.015971322598717,0.126377698185702,0.579135368090263,-0.824538043253045,,
2020-02-18,4.01,4.08,3.96,4.06,4.06,1467600,79.97,-0.021686746987952,-0.021925360628966,0.016010466824558,0.126532473399351,0.579844637222513,-1.78796255167372,,
2020-02-19,4.06,4.27,3.92,4.15,4.15,2593100,80.16,0.002415458937198,0.002412546405384,0.016049406265463,0.126686251288225,0.580549336038489,0.158939943724833,,
2020-02-20,4.16,4.30,4.11,4.14,4.14,1562300,80.35,0.024752475247525,0.024451095864164,0.016088605158255,0.126840865490012,0.581257867321693,1.93015051676094,,
2020-02-21,4.12,4.18,3.99,4.04,4.04,1695700,80.53,0.091891891891892,0.08791187232288,0.016125526211251,0.126986322929878,0.581924437050273,7.04549834632764,,
2020-02-24,3.90,3.93,3.70,3.70,3.70,3566300,80.72,0.039325842696629,0.03857227478624,0.016141997105558,0.12705115940265,0.582221555094543,3.07928358759376,,
2020-02-25,3.77,3.79,3.55,3.56,3.56,4447900,80.91,0.050147492625369,0.04893062347158,0.016176296270662,0.127186069483499,0.582839790752049,3.92477314459467,,
2020-02-26,3.58,3.62,3.36,3.39,3.39,4724800,81.10,-0.023054755043228,-0.023324672566409,0.016207978735629,0.127310560188967,0.583410278833175,-1.92599931422119,,
2020-02-27,3.23,3.63,3.18,3.47,3.47,3879500,81.30,-0.036111111111111,-0.036779251503297,0.016247939885426,0.127467407149538,0.584129041902515,-3.0242662098192,,
2020-02-28,3.34,3.72,3.34,3.60,3.60,4692200,81.49,-0.060052219321149,-0.06193095773049,0.016286730014319,0.127619473491778,0.584825897426485,-5.08096273571535,,
2020-03-02,3.60,3.85,3.39,3.83,3.83,3208400,81.68,0.055096418732783,0.053632154915795,0.016320692445579,0.127752465516635,0.585435343447215,4.34674852786866,,
2020-03-03,3.88,3.89,3.50,3.63,3.63,4282500,81.88,-0.037135278514589,-0.03784235318316,0.016351640296747,0.127873532432429,0.585990141752995,-3.13262619190564,,
2020-03-04,3.71,3.83,3.46,3.77,3.77,4257600,82.08,-0.047979797979798,-0.04916902380647,0.016390831178736,0.128026681511066,0.586691958998462,-4.06964507377723,,
2020-03-05,3.70,3.99,3.59,3.96,3.96,3599400,82.27,0.010204081632653,0.010152371464018,0.016428268256884,0.128172806230041,0.587361586584072,0.801204410423665,,
2020-03-06,3.84,4.07,3.76,3.92,3.92,2096800,82.47,0.059459459459459,0.057758834152192,0.016468873616593,0.128331109309448,0.588087022428195,4.72931446376225,,
2020-03-09,3.59,3.97,3.50,3.70,3.70,2732000,82.67,-0.125295508274232,-0.133869173408008,0.016499128060022,0.128448931720048,0.588626952543334,-11.1006106379389,,
2020-03-10,3.94,4.26,3.80,4.23,4.23,4863200,82.87,0.021739130434783,0.021506205220964,0.016501823800768,0.128459424725351,0.588675037534405,1.74818963227942,,
2020-03-11,4.14,4.25,4.00,4.14,4.14,4414100,83.07,0.040201005025126,0.039413968540877,0.016541468670692,0.12861364107548,0.589381745632268,3.24006745750975,,
2020-03-12,3.70,4.04,3.48,3.98,3.98,5123400,83.27,-0.132897603485839,-0.142598204776107,0.016577631011989,0.128754149494255,0.590025636097086,-11.9077445404583,,
2020-03-13,4.13,4.65,3.85,4.59,4.59,5787200,83.47,0.050343249427918,0.049117014964955,0.016574706661767,0.1287427926595,0.589973592542162,4.06590367702745,,
2020-03-16,3.93,4.57,3.90,4.37,4.37,4866700,83.67,0.033096926713948,0.032561016049312,0.016608514438719,0.128874025461764,0.590574976792199,2.6905756993345,,
2020-03-17,4.40,4.65,4.11,4.23,4.23,3562200,83.88,0.122015915119364,0.115126991598267,0.01664675540594,0.129022305846471,0.591254482879196,9.62247364317059,,
2020-03-18,4.10,4.25,3.50,3.77,3.77,3651700,84.08,-0.100238663484487,-0.105625732474127,0.016649483338518,0.12903287696753,0.591302925841628,-8.91482975650071,,
2020-03-19,3.71,4.20,3.55,4.19,4.19,5039500,84.29,0.11436170212766,0.108281776532243,0.01666881491939,0.129107764752512,0.59164610478494,9.0929348405782,,
2020-03-20,4.08,4.08,3.65,3.76,3.76,7722200,84.49,-0.013123359580053,-0.013210231736807,0.016675892185227,0.129135170210236,0.591771692369414,-1.14998083966616,,
2020-03-23,3.58,3.86,3.50,3.81,3.81,6009800,84.70,-0.084134615384615,-0.087885885134562,0.016719291339432,0.129303098723238,0.592541237491586,-7.47795605425561,,
2020-03-24,3.95,4.21,3.89,4.16,4.16,6805600,84.91,-0.002398081534772,-0.002400961537538,0.01674704356293,0.129410368838551,0.593032810914813,-0.237598198965475,,
2020-03-25,4.15,4.49,4.04,4.17,4.17,3592100,85.12,-0.054421768707483,-0.055958653648045,0.016790742444368,0.129579097250938,0.593806021636466,-4.79707544090401,,
2020-03-26,4.24,4.71,4.24,4.41,4.41,6185700,85.33,0.045023696682465,0.044039561410834,0.016829197026193,0.129727395048974,0.594485607521362,3.72446596446965,,
2020-03-27,4.94,5.09,4.15,4.22,4.22,7024800,85.55,0.156164383561644,0.14510796045352,0.016865880776158,0.129868705915465,0.59513317526358,12.3798976521879,,
2020-03-30,4.22,4.27,3.65,3.65,3.65,3350600,85.76,0.042857142857143,0.041964199099032,0.01684691318696,0.129795659353309,0.594798433863241,3.56523038142029,,
2020-03-31,3.63,3.80,3.50,3.50,3.50,2300900,85.98,0.076923076923077,0.074107972153722,0.016884266432693,0.129939472188757,0.59545746706759,6.33793498688995,,
2020-04-01,3.45,3.49,3.12,3.25,3.25,4568700,86.19,0.140350877192982,0.131336002061087,0.016910090826523,0.130038805079572,0.595912667558748,11.2867905128083,,
2020-04-02,3.26,3.35,2.85,2.85,2.85,4064300,86.41,0.017857142857143,0.017699577099401,0.01690137903496,0.130005303872418,0.59575914574109,1.49590743582359,,
2020-04-03,2.85,2.94,2.57,2.80,2.80,3830400,86.63,-0.093851132686084,-0.098551673728496,0.016944258012585,0.130170111825199,0.596514390659842,-8.57154320425768,,
2020-04-06,2.86,3.20,2.83,3.09,3.09,3340500,86.86,-0.055045871559633,-0.056618893999508,0.016969015726095,0.13026517464808,0.59695002324147,-4.95130030371062,,
2020-04-07,3.39,3.44,3.10,3.27,3.27,2836900,87.08,-0.041055718475073,-0.041922306386264,0.017008858643289,0.130418015025872,0.597650425841946,-3.68411135700133,,
2020-04-08,3.23,3.67,3.20,3.41,3.41,2884500,87.31,-0.123393316195373,-0.13169686633493,0.017051945226309,0.130583097016072,0.598406926557914,-11.531262752356,,
2020-04-09,3.60,4.25,3.49,3.89,3.89,5908600,87.53,-0.179324894514768,-0.19762797807663,0.01705825137149,0.130607240884606,0.598517567663039,-17.3318457794871,,
2020-04-13,4.25,4.76,4.16,4.74,4.74,6844500,87.76,-0.203361344537815,-0.227354083850553,0.017009194955662,0.130419304382681,0.597656334417121,-19.9849460999287,,
2020-04-14,5.21,6.47,5.14,5.95,5.95,13506600,87.98,0.129032258064516,0.121360857004268,0.016926601014451,0.130102271365455,0.596203506617883,10.6436452047815,,
2020-04-15,5.66,5.67,4.90,5.27,5.27,7499900,88.20,0.047713717693837,0.046610378441623,0.016926188959477,0.130100687774804,0.596196249693857,4.07751582740982,,
2020-04-16,5.12,5.44,4.88,5.03,5.03,3371900,88.43,0.030737704918033,0.030274764246592,0.016963707428179,0.130244798084911,0.596856646098342,2.64354657689279,,
2020-04-17,5.22,5.28,4.43,4.88,4.88,5653200,88.65,-0.130124777183601,-0.139405499669549,0.017005688829294,0.130405861943757,0.597594733423226,-12.3920339904739,,
2020-04-20,4.85,5.90,4.78,5.61,5.61,6085000,88.88,0.173640167364017,0.16011017303124,0.017006105528696,0.130407459635928,0.59760205496854,14.1971556145413,,
2020-04-21,5.23,5.30,4.76,4.78,4.78,4142100,89.11,-0.022494887525562,-0.022751756983416,0.016973664171727,0.130283015668684,0.597031781068862,-2.06085589955646,,
2020-04-22,5.14,5.17,4.83,4.89,4.89,2677800,89.34,0.040425531914894,0.039629794770768,0.017019965280347,0.130460588992794,0.597845524268,3.5070224586327,,
2020-04-23,4.75,4.89,4.58,4.70,4.70,2265900,89.57,-0.014675052410901,-0.014783796184237,0.01706020386444,0.130614715344175,0.598551819939792,-1.35760957116051,,
2020-04-24,4.78,4.85,4.66,4.77,4.77,2236200,89.80,-0.180412371134021,-0.198953956843097,0.017107397738047,0.130795251206024,0.599379139192369,-17.9003375017274,,
2020-04-27,4.85,5.99,4.81,5.82,5.82,7275100,90.04,0.031914893617021,0.031416196233379,0.017055423630416,0.1305964150749,0.5984679575706,2.79527828394086,,
2020-04-28,5.92,6.04,5.06,5.64,5.64,5200200,90.27,-0.066225165562914,-0.068519946436756,0.017098270253364,0.13076035428739,0.599219221421209,-6.21886023214994,,
2020-04-29,5.83,6.09,5.45,6.04,6.04,3369600,90.51,0.054101221640489,0.052688481220075,0.017136289785514,0.130905652229055,0.599885060237207,4.73538055133864,,
2020-04-30,5.87,5.98,5.64,5.73,5.73,2173300,90.74,-0.052892561983471,-0.054342741316102,0.017173467550649,0.131047577431437,0.600535443220149,-4.96453349167575,,
2020-05-01,5.65,6.18,5.45,6.05,6.05,4005600,90.98,0.104014598540146,0.098953171082826,0.017216057925634,0.131209976471431,0.601279649113707,8.96955514703095,,
2020-05-04,5.84,5.93,5.40,5.48,5.48,4068100,91.22,0.01669758812616,0.016559716039019,0.017231369478608,0.131268311022149,0.601546971608004,1.47730463557135,,
2020-05-05,5.55,5.63,5.35,5.39,5.39,2105900,91.46,0.093306288032454,0.089206396866307,0.017278086726073,0.131446136215838,0.602361869018554,8.12555427609362,,
2020-05-06,5.40,5.40,4.90,4.93,4.93,3369600,91.70,0.012320328542094,0.0122450509601,0.017299180028524,0.131526347278876,0.6027294422865,1.08971051809035,,
2020-05-07,4.83,4.93,4.65,4.87,4.87,2500800,91.95,-0.022088353413655,-0.022335953942063,0.017346904114567,0.131707646378511,0.603560259134002,-2.08685826502001,,
2020-05-08,4.88,5.19,4.82,4.98,4.98,2352600,92.19,0.046218487394958,0.045182222793233,0.017395901503066,0.131893523355266,0.604412054449933,4.13242037976062,,
2020-05-11,4.92,4.96,4.75,4.76,4.76,1699200,92.44,0.048458149779736,0.047320656190072,0.017436841263175,0.132048632189716,0.605122852424758,4.34133349725314,,
2020-05-12,4.78,4.92,4.46,4.54,4.54,2639200,92.69,0.078384798099763,0.075464364358967,0.017477270704108,0.132201628976756,0.605823971782452,6.96186503398409,,
2020-05-13,4.54,4.54,4.07,4.21,4.21,2882900,92.94,0.019370460048426,0.019185240721349,0.017506225588151,0.132311093972314,0.606325603410546,1.75014824913555,,
2020-05-14,4.15,4.19,3.96,4.13,4.13,2004900,93.20,-0.02132701421801,-0.021557721074979,0.017554096680291,0.132491874016072,0.607154041645201,-2.04206087238189,,
2020-05-15,4.05,4.45,4.04,4.22,4.22,1940600,93.45,-0.078602620087336,-0.081863870078173,0.017604493971874,0.132681927826942,0.60802497761963,-7.68333315314683,,
2020-05-18,4.40,4.63,4.36,4.58,4.58,2364200,93.71,0.031531531531532,0.03104462168196,0.017640817506649,0.132818739290241,0.608651926506133,2.87634272707807,,
2020-05-19,4.58,4.75,4.37,4.44,4.44,1840700,93.97,0.002257336343115,0.002254792387089,0.017687058153428,0.132992699624556,0.609449112906054,0.179061691851095,,
2020-05-20,4.50,4.69,4.34,4.43,4.43,2543600,94.23,-0.002252252252252,-0.002254792387089,0.017738136427398,0.133184595308157,0.61032848940169,-0.245232573813476,,
2020-05-21,4.45,4.65,4.40,4.44,4.44,1971900,94.49,0.062200956937799,0.060343129907469,0.017789793422134,0.13337838438868,0.61121654253204,5.66900949465063,,
2020-05-22,4.46,4.49,4.13,4.18,4.18,2379900,94.75,-0.054298642533937,-0.055828449552942,0.017827110488971,0.133518202837558,0.611857271157576,-5.3224899187372,,
2020-05-26,4.34,4.61,4.33,4.42,4.42,3545700,95.02,-0.057569296375267,-0.059292886368581,0.017873596048484,0.133692168987133,0.612654484206365,-5.66640869706477,,
2020-05-27,4.57,4.71,4.36,4.69,4.69,3146600,95.28,0.083140877598152,0.07986504044379,0.017919362124798,0.133863221703343,0.613438346226225,7.57705971969447,,
2020-05-28,4.75,4.76,4.30,4.33,4.33,2183900,95.55,0.066502463054187,0.064384568400757,0.017948065286138,0.13397038958717,0.61392945116593,6.11923780786944,,
2020-05-29,4.33,4.42,4.05,4.06,4.06,3961700,95.82,-0.016949152542373,-0.0170944333593,0.017984446593725,0.134106102000336,0.614551363572011,-1.6704822423432,,
2020-06-01,4.12,4.36,4.02,4.13,4.13,2611600,96.09,-0.011961722488038,-0.012033839563724,0.018037865999099,0.134305122758213,0.615463391259848,-1.18880968100466,,
2020-06-02,4.27,4.31,4.06,4.18,4.18,2369400,96.36,-0.058558558558559,-0.060343129907469,0.018091707903298,0.134505419605672,0.616381266724791,-5.84719559879259,,
2020-06-03,4.24,4.52,4.20,4.44,4.44,3037400,96.64,-0.006711409395973,-0.006734032181344,0.018138599534186,0.13467961810974,0.617179544555629,-0.683153690535647,,
2020-06-04,4.44,4.72,4.37,4.47,4.47,3514300,96.91,0.079710144927536,0.076692620788255,0.018193015615518,0.134881487297248,0.618104625387863,7.39999814912678,,
2020-06-05,4.29,4.41,4.09,4.14,4.14,6274400,97.19,-0.173652694610778,-0.19074012725955,0.018224587878822,0.134998473616639,0.618640724051746,-18.5699278696344,,
2020-06-08,4.28,5.14,4.27,5.01,5.01,10133700,97.47,0.01008064516129,0.010030174359937,0.018182024158502,0.13484073627247,0.61791788073217,0.945245718725,,
2020-06-09,5.00,5.00,4.55,4.96,4.96,8073400,97.75,-0.021696252465483,-0.021935076866256,0.018235813645296,0.135040044598984,0.618831226225059,-2.17637695010174,,
2020-06-10,4.78,5.53,4.68,5.07,5.07,10606400,98.03,0.160183066361556,0.148577808495593,0.018290861844747,0.13524371277345,0.619764551051199,14.5322107375963,,
2020-06-11,4.64,4.90,4.18,4.37,4.37,6236000,98.31,-0.074152542372881,-0.077045790489965,0.018269007023829,0.135162890705359,0.619394177806349,-7.60647916194931,,
2020-06-12,4.60,4.78,4.39,4.72,4.72,4378200,98.59,0.006396588486141,0.006376217139276,0.018311585903647,0.135320308541057,0.620115556954172,0.596399349559331,,
2020-06-15,4.50,4.77,4.42,4.69,4.69,3909000,98.88,0.010775862068966,0.010718216220024,0.018366824906987,0.13552425947773,0.621050177559534,1.02760683927526,,
2020-06-16,4.95,4.95,4.51,4.64,4.64,3121300,99.17,-0.025210084033614,-0.025533302005165,0.018421872154653,0.135727197549543,0.621980156635006,-2.5642265526677,,
2020-06-17,4.54,4.83,4.53,4.76,4.76,3593500,99.46,-0.038383838383839,-0.03913990833727,0.018478088717031,0.1359341337451,0.622928457415171,-3.92485844195548,,
2020-06-18,4.67,4.95,4.65,4.95,4.95,3423800,99.75,0.014344262295082,0.014242356715543,0.018532854590748,0.13613542739033,0.62385090078135,1.38859817122443,,
2020-06-19,4.95,5.08,4.69,4.88,4.88,7366600,100.04,0.002053388090349,0.002051282770557,0.018588423123026,0.136339367473325,0.624785471648911,0.173202062890735,,
2020-06-22,4.79,4.95,4.72,4.87,4.87,3178900,100.34,0.008281573498965,0.008247469430017,0.01864579126276,0.136549592686175,0.625748844599786,0.795555927134485,,
2020-06-23,4.95,4.99,4.80,4.83,4.83,3205400,100.63,0.095238095238095,0.090971778205727,0.018702882116274,0.136758480966533,0.626706090956316,9.122797510866,,
2020-06-24,4.83,4.84,4.38,4.41,4.41,2976200,100.93,-0.011210762331839,-0.011274076573218,0.018728690373862,0.136852805502341,0.627138340281545,-1.16979327160039,,
2020-06-25,4.33,4.54,4.30,4.46,4.46,2450800,101.23,0.025287356321839,0.02497292093138,0.018787585449195,0.137067813323169,0.628123629895499,2.49623034982531,,
2020-06-26,4.48,4.50,4.27,4.35,4.35,3801200,101.54,-0.006849315068493,-0.006872879287762,0.018842639871843,0.13726849555467,0.629043271411985,-0.729638037709022,,
2020-06-29,4.35,4.52,4.30,4.38,4.38,2131200,101.84,0.009216589861751,0.009174376276041,0.01890219673805,0.137485260075579,0.630036611237029,0.902587851503592,,
2020-06-30,4.33,4.51,4.20,4.34,4.34,3889000,102.15,-0.022522522522523,-0.02278002833182,0.018960823774283,0.137698307085755,0.631012915287748,-2.35865053094252,,
2020-07-01,4.31,4.50,4.31,4.44,4.44,2303700,102.46,0.034965034965035,0.034367643504208,0.019020816880496,0.137915977611355,0.63201040694787,3.48961040928691,,
2020-07-02,4.49,4.51,4.29,4.29,4.29,1887600,102.77,0.011792452830189,0.011723463696059,0.019074792530401,0.138111522076912,0.632906504263013,1.17321565252852,,
2020-07-06,4.31,4.34,4.19,4.24,4.24,2140900,103.08,0.036674816625917,0.036018299189156,0.019134147568426,0.13832623600903,0.633890447109707,3.68133208503623,,
2020-07-07,4.20,4.25,4.06,4.09,4.09,2456600,103.40,-0.039906103286385,-0.040724190226569,0.019188267105602,0.138521720699686,0.63478627050184,-4.24234889940872,,
2020-07-08,4.10,4.29,4.03,4.26,4.26,2052800,103.72,0.01187648456057,0.011806512586989,0.019247503522829,0.138735372284175,0.635765345060111,1.19308192827204,,
2020-07-09,4.27,4.32,4.13,4.21,4.21,1992600,104.04,-0.029953917050691,-0.030411700418023,0.019307959972638,0.138953085509599,0.636763032395409,-3.19535513613238,,
2020-07-10,4.20,4.38,4.18,4.34,4.34,1410800,104.36,0.018779342723005,0.018605187831035,0.019369547841154,0.139174522960036,0.637777786273733,1.91026291087537,,
2020-07-13,4.35,4.55,4.26,4.26,4.26,4216200,104.68,0.044117647058824,0.043172171865209,0.019429585297286,0.139390047339419,0.638765443056366,4.48807549794766,,
2020-07-14,4.22,4.31,4.07,4.08,4.08,2261600,105.01,-0.026252983293556,-0.026603745517976,0.019483074569886,0.139581784520353,0.639644093201531,-2.82489733380689,,
2020-07-15,4.13,4.29,4.13,4.19,4.19,1474100,105.34,0.004796163069544,0.004784698123336,0.019546275978161,0.139807996831945,0.640680728242536,0.472792081661112,,
2020-07-16,4.19,4.20,4.09,4.17,4.17,1330100,105.67,0.053030303030303,0.051672010544321,0.019609620305729,0.140034354019753,0.64171802718976,5.42892213690043,,
2020-07-17,4.16,4.23,3.94,3.96,3.96,3065900,106.00,0.028571428571429,0.028170876966696,0.019660804356038,0.140216990254527,0.642554971560257,2.95501492252501,,
2020-07-20,3.95,4.06,3.77,3.85,3.85,3401100,106.34,-0.039900249376559,-0.040718093018785,0.019720418859626,0.140429408813203,0.643528395684404,-4.36090404641835,,
2020-07-21,3.90,4.09,3.88,4.01,4.01,3337900,106.67,-0.024330900243309,-0.024631787189666,0.019783300822101,0.140653122333281,0.644553579824142,-2.6586222782146,,
2020-07-22,4.02,4.12,3.92,4.11,4.11,2523500,107.01,0,0,0.019848753914876,0.140885605776021,0.645618952798322,-0.030978024906663,,
2020-07-23,4.09,4.31,4.06,4.11,4.11,3237200,107.36,0.01985111662531,0.019656652549552,0.019914615743866,0.141119154418759,0.646689207132124,2.07934680679856,,
2020-07-24,4.06,4.23,4.01,4.03,4.03,2215900,107.70,0.00498753117207,0.004975134640114,0.019977958820456,0.141343407417737,0.647716863474762,0.504948622709983,,
2020-07-27,4.02,4.12,3.95,4.01,4.01,2472700,108.05,0.017766497461929,0.017610518008635,0.020044178662802,0.141577465236535,0.648789451146401,1.87194742027702,,
2020-07-28,3.96,4.05,3.92,3.94,3.94,4555400,108.40,-0.029556650246305,-0.030002250303799,0.020108785306001,0.141805448788123,0.649834203028757,-3.28292234523721,,
2020-07-29,3.94,4.18,3.92,4.06,4.06,2879600,108.75,-0.009756097560976,-0.009804000096621,0.020175942086862,0.142042043377522,0.650918415643695,-1.09689531135263,,
2020-07-30,4.00,4.23,3.97,4.10,4.10,2398500,109.10,0.022443890274314,0.022195732391784,0.020244538641822,0.142283304156958,0.652024011427685,2.39092717523603,,
2020-07-31,4.06,4.16,3.99,4.01,4.01,1879400,109.46,-0.033734939759036,-0.034317092924129,0.020309454389598,0.142511243028744,0.653068558561468,-3.78690617235246,,
2020-08-03,4.03,4.25,4.00,4.15,4.15,2517600,109.82,-0.063205417607223,-0.065291249814437,0.020377424113294,0.142749515282167,0.654160459198784,-7.2006431682197,,
2020-08-04,4.13,4.74,4.13,4.43,4.43,10361400,110.18,-0.043196544276458,-0.044157284041099,0.020437941242749,0.142961327787442,0.655131106037348,-4.89566023881262,,
2020-08-05,4.50,4.76,4.25,4.63,4.63,4919300,110.54,0.045146726862303,0.044157284041099,0.020504970995649,0.143195569050332,0.656204534355423,4.85064518672854,,
2020-08-06,4.60,4.66,4.38,4.43,4.43,1901200,110.90,0.064903846153846,0.062884509783872,0.020564780218791,0.143404254535181,0.657160851386183,6.94367427575784,,
2020-08-07,4.39,4.40,4.06,4.16,4.16,3341100,111.27,-0.039260969976905,-0.040052467741227,0.020616287337386,0.143583729361602,0.657983308363594,-4.48705746732701,,
2020-08-10,4.20,4.57,4.18,4.33,4.33,4561800,111.64,-0.004597701149425,-0.004608303086194,0.020685552426994,0.143824728148515,0.659087703547017,-0.544821512114154,,
2020-08-11,4.43,4.57,4.34,4.35,4.35,3138800,112.01,-0.037610619469027,-0.038336148743547,0.020757640982803,0.144075122706189,0.660235155561161,-4.32447067592074,,
2020-08-12,4.40,4.63,4.36,4.52,4.52,3057600,112.39,-0.025862068965517,-0.026202372394024,0.020828193579401,0.144319761569234,0.661356231668994,-2.97509812915517,,
2020-08-13,4.52,4.71,4.50,4.64,4.64,2128300,112.77,-0.023157894736842,-0.023430251808386,0.020900896981766,0.144571425191031,0.662509499265543,-2.67232680419851,,
2020-08-14,4.60,4.83,4.55,4.75,4.75,3474400,113.15,0.025917926565875,0.025587749948407,0.020974346990992,0.144825229124597,0.663672575002788,2.86500364095528,,
2020-08-17,4.78,4.78,4.56,4.63,4.63,2371000,113.53,-0.037422037422037,-0.038140216019527,0.021043504906807,0.145063795989236,0.664765825718307,-4.36003706493052,,
2020-08-18,4.61,4.87,4.43,4.81,4.81,3834400,113.91,0.01906779661017,0.018888284520206,0.021116107568172,0.145313824422082,0.665911599937712,2.12156784680794,,
2020-08-19,4.80,4.84,4.64,4.72,4.72,2612600,114.30,0.023861171366594,0.023580942588907,0.021187933561314,0.145560755567268,0.667043180601969,2.66529190986517,,
2020-08-20,4.62,4.68,4.51,4.61,4.61,2441200,114.69,-0.083499005964215,-0.087192127103091,0.021259097461534,0.145804998067742,0.668162440348318,-10.0298954903911,,
2020-08-21,4.60,5.60,4.60,5.03,5.03,10642600,115.08,0.032854209445585,0.03232604701715,0.021315696354937,0.145998960115943,0.669051286116145,3.69025190946487,,
2020-08-24,5.10,5.13,4.56,4.87,4.87,4585400,115.48,-0.022088353413655,-0.022335953942063,0.021385292831794,0.146237111677556,0.670142633674112,-2.60912029389759,,
2020-08-25,4.88,5.25,4.88,4.98,4.98,2998700,115.87,-0.025440313111546,-0.025769513179052,0.021462451562713,0.146500687925733,0.671350491782775,-3.01581449534285,,
2020-08-26,4.97,5.22,4.92,5.11,5.11,2779700,116.27,-0.026666666666667,-0.027028672387919,0.021539888563443,0.146764738828654,0.672560525032732,-3.17248573338052,,
2020-08-27,5.11,5.38,5.02,5.25,5.25,3384400,116.68,-0.025974025974026,-0.026317308317373,0.021617761030709,0.147029796404366,0.673775171436952,-3.10031836922716,,
2020-08-28,5.30,5.57,5.22,5.39,5.39,4236900,117.08,-0.19311377245509,-0.214572602627649,0.021696271336086,0.147296542172875,0.674997554112454,-25.1523440112162,,
2020-08-31,5.77,7.15,5.69,6.68,6.68,37976000,117.49,-0.126797385620915,-0.13558766028989,0.021625679663364,0.147056722605136,0.673898562790161,-15.9599019369397,,
2020-09-01,7.30,7.82,6.77,7.65,7.65,23158600,117.90,-0.007782101167315,-0.007812539736794,0.021648885063032,0.147135600936795,0.674260028715678,-0.950730246375256,,
2020-09-02,7.80,8.05,7.11,7.71,7.71,13011100,118.30,-0.014066496163683,-0.014166366981982,0.02172901509123,0.147407649364712,0.6755067112293,-1.70550892795762,,
2020-09-03,7.88,8.45,7.24,7.82,7.82,14344500,118.71,0.022222222222222,0.021978906718775,0.021809766188494,0.147681299386529,0.676760733168204,2.57955292818456,,
2020-09-04,7.78,7.92,7.17,7.65,7.65,7662000,119.12,-0.006493506493506,-0.006514681021194,0.02188694276405,0.14794236297981,0.677957076845612,-0.805530642757711,,
2020-09-08,7.55,8.28,7.48,7.70,7.70,9816600,119.53,0.047619047619048,0.046520015634893,0.021968817350283,0.148218815776819,0.679223942713988,5.53130653459847,,
